id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391455421991321602,1391344568465952770,2021-05-09 21:09:59 +03,2021-05-09,21:09:59,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@nsitharaman @ANI @PIB_India @PIBKolkata Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1391455421991321602,False,,0,,,,,,,,"[{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBKolkata', 'name': 'PIB in West Bengal', 'id': '3305038680'}]",,,,
1391455334036762627,1391344568465952770,2021-05-09 21:09:38 +03,2021-05-09,21:09:38,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@nsitharaman @ANI @PIB_India @PIBKolkata Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1391455334036762627,False,,0,,,,,,,,"[{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBKolkata', 'name': 'PIB in West Bengal', 'id': '3305038680'}]",,,,
1391455261789888515,1391344568465952770,2021-05-09 21:09:21 +03,2021-05-09,21:09:21,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@nsitharaman @IndianRedCross @ANI @PIB_India @PIBKolkata Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1391455261789888515,False,,0,,,,,,,,"[{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'IndianRedCross', 'name': 'Indian Red Cross Society', 'id': '295595967'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBKolkata', 'name': 'PIB in West Bengal', 'id': '3305038680'}]",,,,
1391455210090893313,1391344568465952770,2021-05-09 21:09:08 +03,2021-05-09,21:09:08,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@nsitharaman @MamataOfficial @ANI @PIB_India @PIBKolkata Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1391455210090893313,False,,0,,,,,,,,"[{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'MamataOfficial', 'name': 'Mamata Banerjee', 'id': '2526794479'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBKolkata', 'name': 'PIB in West Bengal', 'id': '3305038680'}]",,,,
1391455166277165056,1391344568465952770,2021-05-09 21:08:58 +03,2021-05-09,21:08:58,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@nsitharaman @MamataOfficial @PMOIndia @ANI @PIB_India @PIBKolkata Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave,en,[],[],[],0,0,0,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1391455166277165056,False,,0,,,,,,,,"[{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'MamataOfficial', 'name': 'Mamata Banerjee', 'id': '2526794479'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'PIBKolkata', 'name': 'PIB in West Bengal', 'id': '3305038680'}]",,,,
1391032625515556867,1391032625515556867,2021-05-08 17:09:56 +03,2021-05-08,17:09:56,+0300,577108038,thestartupguy_,Sukrit Chopra,,Sincere request to the @PlayApex devs : PLEASE DO NOT COMBINE RANKED LOBBIES ACROSS DIFFERENT SERVERS IN ASIA. Queueing in Singapore is NOT the same as queueing in Japan or Taiwan for us. The ping difference is WAY TOO MUCH. 120ms+ between the servers. @Respawn,en,"[{'screen_name': 'playapex', 'name': 'apex legends', 'id': '1048018930785083392'}, {'screen_name': 'respawn', 'name': 'respawn', 'id': '207936757'}]",[],[],1,1,5,[],[],https://twitter.com/TheStartupGuy_/status/1391032625515556867,False,,0,,,,,,,,[],,,,
1390811101609152512,1390810171819970561,2021-05-08 02:29:41 +03,2021-05-08,02:29:41,+0300,1246911292159352833,neiltholt,Neil Holt,,"@5harath Any tips on how you’d go about it?   The second one isn’t great, but books like The Lean Startup recommend going right for the kill with the meeting request, so I see how people struggle 💀",en,[],[],[],1,0,0,[],[],https://twitter.com/neiltholt/status/1390811101609152512,False,,0,,,,,,,,"[{'screen_name': '5harath', 'name': 'Sharath 📣', 'id': '86964246'}]",,,,
1390770205224210432,1390770205224210432,2021-05-07 23:47:10 +03,2021-05-07,23:47:10,+0300,177717760,vr_artech,VR & AR Technology,,Fundable Ideas That Matter - Requests For Startups From Y Combinator. Infographic @antgrasso RT @lindagrass0 #Startups #Funding #Innovation  https://t.co/VfpUEnWi4R,en,"[{'screen_name': 'antgrasso', 'name': 'antonio grasso', 'id': '4338452835'}, {'screen_name': 'lindagrass0', 'name': 'linda grasso', 'id': '950447567992688641'}]",[],['https://pbs.twimg.com/media/E00CEnuWEAMyE4b.png'],0,2,0,"['startups', 'funding', 'innovation']",[],https://twitter.com/VR_ARTech/status/1390770205224210432,False,,1,https://pbs.twimg.com/media/E00CEnuWEAMyE4b.png,,,,,,,[],,,,
1390758911234424837,1390758911234424837,2021-05-07 23:02:18 +03,2021-05-07,23:02:18,+0300,1044150542421962752,enterbusiness,Linda Wheeler - for business and startups,,"Pfizer's FDA Request, Vaccine Diplomacy, and More News #entrepreneur #business #wired  https://t.co/aifN0edsrf",en,[],['https://www.wired.com/story/pfizer-fda-request-vaccine-diplomacy-coronavirus-news'],[],0,0,0,"['entrepreneur', 'business', 'wired']",[],https://twitter.com/enterbusiness/status/1390758911234424837,False,,0,,,,,,,,[],,,,
1390654328281526272,1390654328281526272,2021-05-07 16:06:43 +03,2021-05-07,16:06:43,+0300,85030567,iamjagat,Jagat Bahadur- SEO & SMO Expert| Startup Blogger,,"@ChouhanShivraj we are from small village and we have so may problem in our village in this lockdown. As you have not allow to open medical shop and kirana shop, so we request you to please allow to open these daily required shop in my village for some hours.",en,"[{'screen_name': 'chouhanshivraj', 'name': 'shivraj singh chouhan', 'id': '1251083774'}]",[],[],1,1,0,[],[],https://twitter.com/iamjagat/status/1390654328281526272,False,,0,,,,,,,,[],,,,
1390444877335384065,1390406502826057732,2021-05-07 02:14:26 +03,2021-05-07,02:14:26,+0300,19685647,zippy1981,Justin Dearing,,@jdanton @AirborneGeek Google docs makes a docx just fine 99% of the time. When I work in startup land an office license is a special request because they pay for Google docs.   Of course if it's my resume I'm at least checking the export in office 365.,en,[],[],[],1,0,0,[],[],https://twitter.com/zippy1981/status/1390444877335384065,False,,0,,,,,,,,"[{'screen_name': 'jdanton', 'name': ""Joey D'Antoni"", 'id': '16454598'}, {'screen_name': 'AirborneGeek', 'name': 'Kerry Tyler #BLM 🚴', 'id': '15238474'}]",,,,
1390444768333910017,1390444768333910017,2021-05-07 02:14:00 +03,2021-05-07,02:14:00,+0300,14302862,scottsambucci,Scott Sambucci,,"I'm running a live workshop for B2B #startup Founders that want to grow from 6-figure ARR to 7-figure ARR in the next 12-24 months.  I'm limiting this training to TEN (10), and ONLY 10 B2B founders.  If you'd like to request a spot, 👇 comment ""GROW"" belo… https://t.co/dGO6iiWzM2",en,[],['https://lnkd.in/e2xNEHc'],[],0,0,0,['startup'],[],https://twitter.com/scottsambucci/status/1390444768333910017,False,,0,,,,,,,,[],,,,
1390375912177242112,1390372432133853184,2021-05-06 21:40:24 +03,2021-05-06,21:40:24,+0300,839112311948238853,tweetamith,Amith Kumar K,,6/ @Facebook never ever send us ads or mails like “Facebook for Startups &amp; Small business” it’s like misguiding. Simply falling in trap. Is there any genuine process or way to get a human support to review our requests properly and get reliable support. I’m ready to pay for it.,en,"[{'screen_name': 'facebook', 'name': 'facebook', 'id': '2425151'}]",[],[],1,0,0,[],[],https://twitter.com/tweetAmith/status/1390375912177242112,False,,0,,,,,,,,[],,,,
1390372066633785345,1389687111167578115,2021-05-06 21:25:07 +03,2021-05-06,21:25:07,+0300,1155263051093823488,seedscout,Seedscout,,"- Startup Name: (Redacted) -  Date scouted: May 5th, 2021 - Sector: Fintech - MoM revenue growth rate: 123% - 3 month avg revenue: $19,000  Find this deal on the Seedscout platform. Request an intro to this founder in under 2 minutes. DM us for a payment link.",en,[],[],[],0,1,0,[],[],https://twitter.com/seedscout/status/1390372066633785345,False,,0,,,,,,,,[],,,,
1390371553024503821,1389687111167578115,2021-05-06 21:23:04 +03,2021-05-06,21:23:04,+0300,1155263051093823488,seedscout,Seedscout,,"- Startup name: (Redacted) - Date scouted: April 21st, 2021 - Sector: MarTech (Marketing Tools) - MoM revenue growth rate: 125% - 3 month avg revenue: $23,300  Find this deal on the Seedscout platform. Request an intro to the founder in 2 minutes. DM us for a payment link.",en,[],[],[],1,0,0,[],[],https://twitter.com/seedscout/status/1390371553024503821,False,,0,,,,,,,,[],,,,
1390330541854052357,1390330526196772865,2021-05-06 18:40:06 +03,2021-05-06,18:40:06,+0300,1044680669388001281,roistartup,Startup ROI 👑,,Some crazy requests:  • Can I ride on presidents plane as he goes to china?  • Can I use the Mexican embassy to close a deal?  50% are reasonable for regulatory issues Decisions made at ministerial level (decree) it's done in a shorter period of time,en,[],[],[],1,0,0,[],[],https://twitter.com/RoiStartup/status/1390330541854052357,False,,0,,,,,,,,[],,,,
1390325867096666114,1390325867096666114,2021-05-06 18:21:32 +03,2021-05-06,18:21:32,+0300,1124131568,willwearing,Will Wearing,,Request for startup: Personal details API. I move a fair bit (and with remote becoming more acceptable I expect this 'people moving a lot' will increase) and want to be able to update *all* interested parties within portal.,en,[],[],[],0,0,0,[],[],https://twitter.com/willwearing/status/1390325867096666114,False,,0,,,,,,,,[],,,,
1390321473265364993,1390321473265364993,2021-05-06 18:04:04 +03,2021-05-06,18:04:04,+0300,404713505,ramu0253,Ram0253,,"@ManoMLA Sir, congratulations for chosen as the IT minister. I sincerely hope, believe and request you to make southern districts as IT hubs too(with special preference for Tirunelveli/Madurai as chief hubs) by roping in many IT startups and giants too. South shall also grow !!!!",en,"[{'screen_name': 'manomla', 'name': 'mano thangaraj', 'id': '940855647003963393'}]",[],[],0,0,1,[],[],https://twitter.com/Ramu0253/status/1390321473265364993,False,,0,,,,,,,,[],,,,
1390321215722692614,1390321215722692614,2021-05-06 18:03:03 +03,2021-05-06,18:03:03,+0300,2249228971,getindicative,Indicative,,Getting multiple requests for new features is a common fork-in-the-road moment for #startup businesses. Find out what to prioritize and how to make the right moves for your product in this article on @MindtheProduct. 🔑  https://t.co/e8VVifa1g6,en,"[{'screen_name': 'mindtheproduct', 'name': 'mind the product', 'id': '260486152'}]",['https://www.mindtheproduct.com/analytics-are-the-key-to-optimizing-the-product-roadmap/'],[],0,0,1,['startup'],[],https://twitter.com/getindicative/status/1390321215722692614,False,,0,,,,,,,,[],,,,
1390320980262674433,1390320980262674433,2021-05-06 18:02:07 +03,2021-05-06,18:02:07,+0300,124508864,mengxilu,Mengxi Lu,,"Request for startup: “Segment for money system ledgers” - reconcile and sync ledger data from money movement, payments, accounting etc software, standardize the snapshot financial data, convert it into time series data (and vise verse), and expose it via API",en,[],[],[],17,4,80,[],[],https://twitter.com/mengxilu/status/1390320980262674433,False,,0,,,,,,,,[],,,,
1390319010500202502,1390319010500202502,2021-05-06 17:54:17 +03,2021-05-06,17:54:17,+0300,18397519,jasminecrowe,Jasmine Crowe,,Got a LinkedIn connection request and in the note they said:   What are your plans when your startup fails? Don’t die with your company I help founders plan for failure and I’d love to connect.   This is not it.  https://t.co/VByDKjruo3,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E0tnxM_X0AYGPCh.jpg'],15,2,68,[],[],https://twitter.com/jasminecrowe/status/1390319010500202502,False,,1,https://pbs.twimg.com/tweet_video_thumb/E0tnxM_X0AYGPCh.jpg,,,,,,,[],,,,
1390304166648582144,1390304166648582144,2021-05-06 16:55:18 +03,2021-05-06,16:55:18,+0300,776008446944608256,techcorridoruk,Cambridge Norwich Tech Corridor,,Any 'first employees' at @techcorridor startups fancy putting themselves forward for this @Siftedeu request?   cc @johnbfagan @SyncNorwich @TechEastUK,en,"[{'screen_name': 'techcorridor', 'name': 'yogesh kumar', 'id': '3321063074'}, {'screen_name': 'siftedeu', 'name': 'sifted', 'id': '1062046718420795393'}, {'screen_name': 'johnbfagan', 'name': 'john fagan', 'id': '14328442'}, {'screen_name': 'syncnorwich', 'name': 'syncnorwich', 'id': '539039939'}, {'screen_name': 'techeastuk', 'name': 'techeast uk', 'id': '707212748225122306'}]",[],[],0,5,0,[],[],https://twitter.com/techcorridoruk/status/1390304166648582144,False,https://twitter.com/amyrlewin/status/1390301553676877833,0,,,,,,,,[],,,,
1390245033148813316,1390238619437346823,2021-05-06 13:00:20 +03,2021-05-06,13:00:20,+0300,709235256,jakozaur,Jacek Migdal,,"@michuk You should blog ""Request for Startups"". You could be an early adopter/client and get a great deal to your portfolio.",en,[],[],[],0,0,1,[],[],https://twitter.com/jakozaur/status/1390245033148813316,False,,0,,,,,,,,"[{'screen_name': 'michuk', 'name': 'Borys Musielak', 'id': '16118633'}]",,,,
1390024327186329603,1390024327186329603,2021-05-05 22:23:19 +03,2021-05-05,22:23:19,+0300,2515679417,worldofeyome,Lincoln ëyomè | Venturepreneur ™,,"Investors,  If you're skeptical about a local entrepreneur or startup, scared they'll up &amp; run w/ your money, open a shared/joint account.  Then request reports of previous work &amp; plans for future work for every time s/he requests withdrawal.  Thank me later, you welcome.",en,[],[],[],0,0,0,[],[],https://twitter.com/WorldOfEyome/status/1390024327186329603,False,,0,,,,,,,,[],,,,
1389998702081699843,1389998702081699843,2021-05-05 20:41:30 +03,2021-05-05,20:41:30,+0300,1166381062248783874,forcemultstevea,Steve Ardire,,Look forward to  https://t.co/h84hfB06Ru June 10 hosted by @CIInstitute. For colleague discount contact droberts@cambridgeinnovationinstitute.com to request code! #AIinnocircle #pharma #healthcare #ai  #innovation #data #Investors #startups #partnering #futureofwork  https://t.co/Dl7i7m7W5E,en,"[{'screen_name': 'ciinstitute', 'name': 'cambridge innovation', 'id': '3294564874'}]",['https://www.aiinnovationcircle.com/'],['https://pbs.twimg.com/media/E0pEa7eVoAIdEdB.jpg'],0,2,2,"['aiinnocircle', 'pharma', 'healthcare', 'ai', 'innovation', 'data', 'investors', 'startups', 'partnering', 'futureofwork']",[],https://twitter.com/forcemultstevea/status/1389998702081699843,False,,1,https://pbs.twimg.com/media/E0pEa7eVoAIdEdB.jpg,,,,,,,[],,,,
1389997970448343043,1389987054461890564,2021-05-05 20:38:35 +03,2021-05-05,20:38:35,+0300,245391481,williamockhamtx,John Cavnar-Johnson 🌹,,"@_cartermp I haven't done any VB in, oh 15 years, but that's where I started and low friction startup fits the Zen of VB even more than C#. Oh well, this isn't a request for action on your part, more of a nostalgia trip for me",en,[],[],[],0,0,1,[],[],https://twitter.com/WilliamOckhamTx/status/1389997970448343043,False,,0,,,,,,,,"[{'screen_name': '_cartermp', 'name': 'Phillip Carter', 'id': '3308888424'}]",,,,
1389935410726514689,1389935410726514689,2021-05-05 16:30:00 +03,2021-05-05,16:30:00,+0300,704523018509266944,techjockeys,Techjockey.com,,Let's end the day with a #customer support software that is essential for #SmallBusinesses and #startups. @Zendesk makes customer service better. You can keep a track of all the support requests from your customers and provide them with quick answers. #CustomerService #Trending  https://t.co/pz1gOw0Sgd,en,"[{'screen_name': 'zendesk', 'name': 'zendesk', 'id': '14941975'}]",[],['https://pbs.twimg.com/media/E0nh1G2VEAYzNJy.jpg'],0,1,6,"['customer', 'smallbusinesses', 'startups', 'customerservice', 'trending']",[],https://twitter.com/TechJockeys/status/1389935410726514689,False,,1,https://pbs.twimg.com/media/E0nh1G2VEAYzNJy.jpg,,,,,,,[],,,,
1389925779300093954,1389841237100961792,2021-05-05 15:51:44 +03,2021-05-05,15:51:44,+0300,895814938995957760,threadreaderapp,Thread Reader App,,"@davidslifka Salam, you can read it here: Request for startup or small business: I send you an essay, or a blog…  https://t.co/lHSz7v49lV Enjoy :) 🤖",en,[],['https://threadreaderapp.com/thread/1389841237100961792.html'],[],0,0,0,[],[],https://twitter.com/threadreaderapp/status/1389925779300093954,False,,0,,,,,,,,"[{'screen_name': 'davidslifka', 'name': 'David Slifka 🇺🇸', 'id': '37088114'}]",,,,
1389879133220401152,1389842948083175426,2021-05-05 12:46:22 +03,2021-05-05,12:46:22,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@ianuragthakur Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,2,5,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389879133220401152,False,,0,,,,,,,,"[{'screen_name': 'ianuragthakur', 'name': 'Anurag Thakur', 'id': '381949397'}]",,,,
1389876238194413573,1389874326049103875,2021-05-05 12:34:52 +03,2021-05-05,12:34:52,+0300,258378099,saysatheesh,Satheesh Kumar,,@BalumaDoluma Exactly..  Also BJP will start promoting their party as People's voice than ADMK  Yesterday Vanathi requesting Stalin for Oxygen is the startup  Now BJP will try to position against DMK with an friendly approach by supporting People's requests to build their image,en,[],[],[],1,0,1,[],[],https://twitter.com/saysatheesh/status/1389876238194413573,False,,0,,,,,,,,"[{'screen_name': 'BalumaDoluma', 'name': 'Balajee K Asokan', 'id': '1111575149839417346'}]",,,,
1389841237100961792,1389841237100961792,2021-05-05 10:15:47 +03,2021-05-05,10:15:47,+0300,17562763,conaw,Conor White-Sullivan 𐃏🇺🇸,,"Request for startup or small business:  I send you an essay, or a blog post, or some moderate length text  you send me a Dropbox link with audio file of decent reading  As in 1 take from medium skill voice actor who can pronounce (or look up pronunciation for technical terms)",en,[],[],[],26,6,108,[],[],https://twitter.com/Conaw/status/1389841237100961792,False,,0,,,,,,,,[],,,,
1389840736598716423,1389832260916969473,2021-05-05 10:13:48 +03,2021-05-05,10:13:48,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts @ficci_india @ASSOCHAM4India @FollowCII Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,4,5,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389840736598716423,False,,0,,,,,,,,"[{'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'airnewsalerts', 'name': 'All India Radio News', 'id': '1056850669'}, {'screen_name': 'ficci_india', 'name': 'FICCI', 'id': '375474419'}, {'screen_name': 'ASSOCHAM4India', 'name': 'ASSOCHAM #WearAMask', 'id': '1046976224390778880'}, {'screen_name': 'FollowCII', 'name': 'Confederation of Indian Industry', 'id': '86479411'}]",,,,
1389804119863349255,1389268980615979008,2021-05-05 07:48:18 +03,2021-05-05,07:48:18,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@PawanKu10881409 @csrengarajan @FinMinIndia @Anurag_Office @nsitharaman @narendramodi @AmitShah Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,3,3,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389804119863349255,False,,0,,,,,,,,"[{'screen_name': 'PawanKu10881409', 'name': 'Pawan Kumar Singh', 'id': '1176402367052337153'}, {'screen_name': 'csrengarajan', 'name': 'A Rengarajan', 'id': '192454314'}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}, {'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': '58243368'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': '1447949844'}]",,,,
1389803841953042432,1389588051035267076,2021-05-05 07:47:11 +03,2021-05-05,07:47:11,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@dinakaran33 @csrengarajan @GST_Council @cbic_india @PMOIndia @FinMinIndia @nsitharamanoffc @Anurag_Office Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,4,5,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389803841953042432,False,,0,,,,,,,,"[{'screen_name': 'dinakaran33', 'name': 'Dinakaran', 'id': '3010906590'}, {'screen_name': 'csrengarajan', 'name': 'A Rengarajan', 'id': '192454314'}, {'screen_name': 'GST_Council', 'name': 'GST Council', 'id': '760929801897062400'}, {'screen_name': 'cbic_india', 'name': 'CBIC', 'id': '3287325307'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}]",,,,
1389803468701921285,1389782690023362564,2021-05-05 07:45:42 +03,2021-05-05,07:45:42,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@FinMinIndia @nsitharamanoffc @Anurag_Office @PIB_India @DDNewslive @airnewsalerts Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,2,1,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389803468701921285,False,,0,,,,,,,,"[{'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': '2613904818'}, {'screen_name': 'nsitharamanoffc', 'name': 'NSitharamanOffice', 'id': '912211757363367936'}, {'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': '231033118'}, {'screen_name': 'DDNewslive', 'name': 'DD News', 'id': '1100927498'}, {'screen_name': 'airnewsalerts', 'name': 'All India Radio News', 'id': '1056850669'}]",,,,
1389790549847183362,1389790549847183362,2021-05-05 06:54:22 +03,2021-05-05,06:54:22,+0300,1180169596797632512,likemych,maybe: §Mych,,"I've seen it posted jokingly, but I'm curious, has any VC ever posted a request for startup and then funded a company surfaced from or born of said request?",en,[],[],[],0,1,2,[],[],https://twitter.com/likeMych/status/1389790549847183362,False,,0,,,,,,,,[],,,,
1389704876544778244,1389704876544778244,2021-05-05 01:13:56 +03,2021-05-05,01:13:56,+0300,1335998405902995472,virtualvc2,@virtualvc,,#startups what do you want to see changed around access to capital for pre-seed and seed round investments? Reach out. We want to make your requests a reality.,en,[],[],[],0,1,2,['startups'],[],https://twitter.com/virtualvc2/status/1389704876544778244,False,,0,,,,,,,,[],,,,
1389686894028464129,1389686894028464129,2021-05-05 00:02:29 +03,2021-05-05,00:02:29,+0300,9316032,jamescham,James Cham,,A @medriscoll request for startups: is there some search engine that can just search through his tabs? Because we are still looking...,en,"[{'screen_name': 'medriscoll', 'name': 'michael e. driscoll', 'id': '18367054'}]",[],[],3,0,2,[],[],https://twitter.com/jamescham/status/1389686894028464129,False,,0,,,,,,,,[],,,,
1389618897159081986,1389618897159081986,2021-05-04 19:32:17 +03,2021-05-04,19:32:17,+0300,2645732400,jacobrogelberg,Jacob Rogelberg,,Request for Startup: App for Dads—  One app that has my:  - kids’ current school &amp; address  - pictures of where their clothing is and current size (bonus points for seasonality)   - foods not easily seen in the fridge   Who is building this?,en,[],[],[],2,0,4,[],[],https://twitter.com/jacobrogelberg/status/1389618897159081986,False,,0,,,,,,,,[],,,,
1389611261097172995,1389590601851719685,2021-05-04 19:01:57 +03,2021-05-04,19:01:57,+0300,1313418396449505280,mohitsa93812662,Mohit Saluja,,@Anurag_Office Last year MCA had brought CFSS which was not extended after 31.12.2020.The entire period of the scheme went out as Lock down. Request you to bring the scheme back for MSME/StartUps who suffered the Hardship of the Pandemic to avoid Heavy Penalties.#SecondCOVIDWave @icsi_cs,en,"[{'screen_name': 'icsi_cs', 'name': 'the institute of company secretaries of india', 'id': '176095819'}]",[],[],0,5,5,['secondcovidwave'],[],https://twitter.com/MohitSa93812662/status/1389611261097172995,False,,0,,,,,,,,"[{'screen_name': 'Anurag_Office', 'name': 'Office of Mr. Anurag Thakur', 'id': '1093439162643030016'}]",,,,
